Code,Year,Estimate,MOE,source,sumlevel,geoid,county,state,st,cnty,fips,Line_Type,Tenure,Household income,Household type,Cost burden
T7_est126,2019,105,57,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Subtotal,Renter occupied,household income is less than or equal to 30% of HAMFI,other household type (non-elderly non-family),All
T7_est127,2019,20,19,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,other household type (non-elderly non-family),housing cost burden is less than or equal to 30%
T7_est128,2019,10,16,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 30% but less than or equal to 50%
T7_est129,2019,75,55,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is less than or equal to 30% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 50%
T7_est130,2019,375,134,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Subtotal,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,All,All
T7_est131,2019,10,19,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Subtotal,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",All
T7_est132,2019,4,1,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is less than or equal to 30%
T7_est133,2019,10,16,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est134,2019,0,26,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 50%
T7_est135,2019,180,115,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Subtotal,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",All
T7_est136,2019,45,42,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is less than or equal to 30%
T7_est137,2019,45,37,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est138,2019,90,101,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 50%
T7_est139,2019,10,21,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Subtotal,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is large family (5 or more persons),All
T7_est140,2019,0,26,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is large family (5 or more persons),housing cost burden is less than or equal to 30%
T7_est141,2019,10,21,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 30% but less than or equal to 50%
T7_est142,2019,0,26,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 50%
T7_est143,2019,105,76,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Subtotal,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is elderly non-family,All
T7_est144,2019,50,47,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is elderly non-family,housing cost burden is less than or equal to 30%
T7_est145,2019,55,60,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is elderly non-family,housing cost burden is greater than 30% but less than or equal to 50%
T7_est146,2019,0,26,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,household type is elderly non-family,housing cost burden is greater than 50%
T7_est147,2019,65,42,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Subtotal,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,other household type (non-elderly non-family),All
T7_est148,2019,35,32,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,other household type (non-elderly non-family),housing cost burden is less than or equal to 30%
T7_est149,2019,20,23,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 30% but less than or equal to 50%
T7_est150,2019,10,21,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 30% but less than or equal to 50% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 50%
T7_est151,2019,695,209,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Subtotal,Renter occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,All,All
T7_est152,2019,90,81,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Subtotal,Renter occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",All
T7_est153,2019,15,17,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is less than or equal to 30%
T7_est154,2019,80,79,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est155,2019,0,26,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 50%
T7_est156,2019,270,141,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Subtotal,Renter occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",All
T7_est157,2019,135,94,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is less than or equal to 30%
T7_est158,2019,135,105,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est159,2019,0,26,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 50%
T7_est160,2019,60,57,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Subtotal,Renter occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is large family (5 or more persons),All
T7_est161,2019,35,41,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is large family (5 or more persons),housing cost burden is less than or equal to 30%
T7_est162,2019,25,41,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 30% but less than or equal to 50%
T7_est163,2019,0,26,2015thru2019,050,05000US51033,Caroline County, Virginia,51,033,51033,Detail,Renter occupied,household income is greater than 50% but less than or equal to 80% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 50%
